audit_idx,audit_dir,heading,disposition,author,commits,addressed_slugs
10,"2026-08-12-15-m13-post-remediation","2026-08-12 — Run and enforce every fuzz campaign target","fixed","Codex","d183fe1;edfe4a9;d64cc6c","fuzz-all-skips-m13-output-targets"
10,"2026-08-12-15-m13-post-remediation","2026-08-12 — Defer bounded optimization work","deferred","Codex","","schema-preflight-builds-diagnostics-on-success"
11,"2026-08-12-17-m13-final-verification","2026-08-12 — Meter JSON validation reports before stdout","fixed","Codex","0dbf94e89c83ed6838316f6a07a3651dd6b0edd4","validate-json-bypasses-output-byte-limit"
11,"2026-08-12-17-m13-final-verification","2026-08-12 — Account transformed YAML scalars before scratch work","fixed","Codex","70661bc805969c05a72b996d57e230ea8e38216a;bc5e9855beeede89bc4b460c28be0e3527080ace","emitter-transformed-scalars-allocate-before-output-accounting"
11,"2026-08-12-17-m13-final-verification","2026-08-12 — Refresh dependent LSP documents after schema edits","fixed","Codex","613fe391a93ac5abea7bba0235557a345aa1fec5;8c7a76171b66b28cbfe3738c57f2144d85ad6271;00cb884b0f5718667e99cc38e14eed4a1a3bbe30;6aa46c8fa2522931c181f36e39f50bfd3c5a2691;fc8988f907c76097c5c5881374b78691ccb0d479;87a7d1f74b9b51ba2207a7433c9babd660713f77","lsp-schema-edits-never-invalidate-dependent-validation"
11,"2026-08-12-17-m13-final-verification","2026-08-12 — Defer bounded M14 optimizations","deferred","Codex","","schema-preflight-builds-diagnostics-on-success"
12,"2026-08-12-20-m13-release-closure","2026-08-12 — Describe the complete Serde adapter","fixed","Codex","af6070dd3944a6cb9a06cc83961eaadf035539e8","serde-package-description-omits-serializer"
12,"2026-08-12-20-m13-release-closure","2026-08-12 — Carry bounded optimization work into M14","deferred","Codex","","schema-preflight-builds-diagnostics-on-success"
13,"2026-08-14-m14-release-closure","2026-08-15 — Canonical schema aliases joined one load flight","fixed","Codex","614c8e8cf31b85a0c3ccf7a39f79488e709d012b;eea40940992551eec94ec599521ee124d0c2ce1e","canonical-schema-aliases-bypass-load-single-flight"
13,"2026-08-14-m14-release-closure","2026-08-15 — Include fingerprints stopped paying a second hash","fixed","Codex","979966b32691cbd103e039b47406476baab11db9","include-key-index-rehashes-randomized-fingerprints"
13,"2026-08-14-m14-release-closure","2026-08-15 — Local CST validation became document-bounded","fixed","Codex","78e178b4a1421d9c503afd525ea00f2390083236","local-cst-edits-still-scan-whole-stream"
14,"2026-08-15-0328-m14-release-closure","2026-08-15 — Failed schema loads retain their canonical dependency","fixed","Codex","0a9ba8178513ff244841c8da2eeb5605634048d8;21e6d2857d4e0bfa8e6e00ca8f5dec9ccca9fab0","generic-schema-retrieval-failure-drops-canonical-dependency"
14,"2026-08-15-0328-m14-release-closure","2026-08-15 — Local CST recovery checks became constant-time","fixed","Codex","8a3383dc38d7993f001b7da4809ace63bab724f3;f725a43a981fae3ffa71e1c91772ff7c7e2117e0;f6dcb47d4e40985956f75ab0dbb4acde6c5af857","local-cst-edits-still-scan-whole-stream"
14,"2026-08-15-0328-m14-release-closure","2026-08-15 — Schema preflight stopped rehashing integer identities","fixed","Codex","4b1820c301b6b4b21252ecbe4f4963524d1cb24f;2ff093845d5020d161fe01c3d074b5b187e4a531","schema-preflight-rehashes-internal-fingerprints"
15,"2026-08-15-0547-m14-release-closure-final","2026-08-15 — Failed canonical retargets suppress stale authority","fixed","Codex","1d296a658dadac34976179ae91d0708097294e59","failed-canonical-retarget-keeps-stale-confirmed-authority"
15,"2026-08-15-0547-m14-release-closure-final","2026-08-15 — Benchmark summary references only live jobs","fixed","Codex","4efaf7836f8a0d65e0e94a5cbe3fb3dc21ee09fb","benchmark-summary-depends-on-deleted-jobs"
15,"2026-08-15-0547-m14-release-closure-final","2026-08-15 — Benchmark actions use immutable revisions","fixed","Codex","c4b9e69196c5745b10620506ef43d9d0eaba299d;d98afe149dba3129fd83645082641034fe06d4d7","benchmark-workflow-actions-use-mutable-references"
16,"2026-08-15-0644-m14-release-closure-clean","2026-08-15 — Unresolved retries replace stale requested caches","fixed","Codex","6035253280b19620370bd5d07a001f1a59b052be;fc3c1b2a5289ab809a47b0d376a42a36337975c6","unresolved-schema-retry-can-hit-stale-requested-cache"
17,"2026-08-15-0719-m14-release-closure-clean","2026-08-15 — Source-generation identity governs schema-derived caches","fixed","Codex","4805a0307e6693b401bfa86495f7f5f9b1d7341e;a3027ea3e5ec6af53abe0c9e94fc56527dcbc9bd;47de6ca241f2226f0a1bcd9c59b2d9bf28a08a5f;a9889da2bfd9e8091e4f0f0f1285dff86ed7fbe5;ee9a6c0e2bb5c9a455ebfa74411089658012e6bc;79c2cdcfbdbae0e50d183bc785f49777cd89784a;48b90d915fa87fe8485f09af02ebf5f234f4020d;17e4bc19d2f49d692969d1eceaf7aa58853f409d;79f5c427a653672aa44e28132bb38f5c4468d098","schema-derived-caches-omit-source-generation"
17,"2026-08-15-0719-m14-release-closure-clean","2026-08-15 — Forced retargets replace stale requested navigation authority","fixed","Codex","571fa7165f4fd92b5220751a764b6ab055339c29;a65b24f3083ec1e1d7ce59c2c2ae9c1b8d4c079b;ef2c66b2b60729e1f55b439768756e3e2cf50e28;2d83088600994e8ea0195e58eeb80dee0e2ba3f4;a31dafadeab8ba64f42e6bb9052bc6b1f99b7253;bc6a39541528fefcf170ca8b209d60dc470fbbd5;d06b5941290d0f66f330021bc08e1196964b0b82;8084c7c13b4bbf3ec51af01990ea83dc7a947df9","forced-schema-retarget-keeps-stale-requested-navigation"
19,"2026-08-16-06-pre-release-full","2026-08-16 — Enforce query depth during path updates","fixed","Codex","728723ccc75b9bdd8cd1d102486bee685127e63c","query-setpath-depth-bypass"
19,"2026-08-16-06-pre-release-full","2026-08-16 — Make query deep merge iterative","fixed","Codex","717f0c16771303277918314caccbcfc6980c4d50","query-deep-merge-overflow"
19,"2026-08-16-06-pre-release-full","2026-08-16 — Make query containment iterative","fixed","Codex","b0b6bf67bb1217f2545fbe951a2a41f42a32e1cc","query-contains-overflow"
19,"2026-08-16-06-pre-release-full","2026-08-16 — Make query value traits iterative","fixed","Codex","2d9dc0074ad78e42e70e198d81c441d988cd0c60","query-eq-cmp-hash-overflow"
19,"2026-08-16-06-pre-release-full","2026-08-16 — Complete the single-dependency facade","fixed","Codex","871f4a70fd23d533cf4ccfe62b62ee54f51e1659","facade-incomplete-reexports;cst-unreachable-through-facade;emitter-missing-error-reexport"
19,"2026-08-16-06-pre-release-full","2026-08-16 — Make the language server an explicit feature","fixed","Codex","2c4f8fb477a3662fdabef089c630d91fa4883001","lsp-unconditional-dependency;feature-matrix-tests-nothing"
19,"2026-08-16-06-pre-release-full","2026-08-16 — Add an end-to-end network-free feature graph","fixed","Codex","49b202de265861397b916e46371ff1b9c5d2fcb9","no-network-free-build"
19,"2026-08-16-06-pre-release-full","2026-08-16 — Verify facade documentation at the consumer boundary","fixed","Codex","e4ac9d3c025d8dd271ea0aff740e73a544b76fb1;bb4228e64bdfecaffb0d4fecbd0404dc7fef9333","readme-examples-not-verified;resolve-crate-undocumented;thin-docs-user-facing-crates"
19,"2026-08-16-06-pre-release-full","2026-08-16 — Prepare schema selection globs once","fixed","Codex","6d4fe057faa24eb1ec492d47715cb44df2bfca54","glob-compiled-per-call"
19,"2026-08-16-06-pre-release-full","2026-08-16 — Share immutable schema graph values","fixed","Codex","86529ae4dce58e71b4ba3965e00da3d8ddf07299","schema-clone-per-bfs-node;schema-cloned-twice-per-resource;compile-clones-entire-graph"
19,"2026-08-16-06-pre-release-full","2026-08-16 — Remove duplicate anchor namespace storage","fixed","Codex","9790d086a529e3ed18169de2b7f3cdc168590c32","anchors-duplicate-set-clone"
19,"2026-08-16-06-pre-release-full","2026-08-16 — Borrow navigation type values","fixed","Codex","fc3bbd707c9f7d715a24070887f0e28a5278e661","navigation-boxed-iterator"
19,"2026-08-16-06-pre-release-full","2026-08-16 — Contain request-worker panics","fixed","Codex","9cedc15acee799bf96c7d4c2d5ab6b9c43a7cc5d","worker-panic-orphans-request"
19,"2026-08-16-06-pre-release-full","2026-08-16 — Bound notification cache waits","fixed","Codex","2c08806cbc395e710db223fe0710304fc7ff4e32","untimed-condvar-main-loop"
19,"2026-08-16-06-pre-release-full","2026-08-16 — Share immutable LSP request snapshots","fixed","Codex","225c096cd55ba5147c22925a23087a9ba7441b38","server-deep-clone-per-request"
19,"2026-08-16-06-pre-release-full","2026-08-16 — Name emitter layout parameters","fixed","Codex","013b9b94d7cc25c19c232437729c1f9d5c518558","emit-parameter-order-inconsistency"
19,"2026-08-16-06-pre-release-full","2026-08-16 — Name LSP diagnostic origins","fixed","Codex","65b5aee41a7bde99732e0ca7f4400df550e1f78b","lsp-diagnostic-bare-string-params"
19,"2026-08-16-06-pre-release-full","2026-08-16 — Type LSP authority counters","fixed","Codex","7bd1a553b2c1cdfa44b39437fc3dc450799ffa56","server-monotonic-counter-no-newtype"
19,"2026-08-16-06-pre-release-full","2026-08-16 — Name schema traversal limits","fixed","Codex","9c6069aaa0704b7bc310ed73bc603dbe0dec8826","schema-budget-params-no-newtype;schema-limits-no-newtype"
19,"2026-08-16-06-pre-release-full","2026-08-16 — Borrow transient source inputs compatibly","fixed","Codex","fa4ea99a09e615a6f70988f496e7fe56442ecba3;811bbe28d234a7045aa979bd5d80846709c9ab69","incremental-text-range-owned-param;definition-insert-resource-string-param"
19,"2026-08-16-06-pre-release-full","2026-08-16 — Extend query depth enforcement through value remapping","fixed","Codex","6c57a8ecf8e87fae402bc266ffeb56d507b2dec9",""
19,"2026-08-16-06-pre-release-full","2026-08-16 — Complete bounded notification schema work","fixed","Codex","d13fdf537901b318af5128be6e954af323fc85fa;e16d504b413d1ac17669a126cf7a3b2867850ed7;67fcc8195d82bebf42e23c076ca41e2be3222b4e",""
19,"2026-08-16-06-pre-release-full","2026-08-16 — Share targeted request dependency inventories","fixed","Codex","c2a97e7b729906352af8a096ae554f905b63717e",""
19,"2026-08-16-06-pre-release-full","2026-08-16 — Preserve exact source-input APIs with borrowed fast paths","fixed","Codex","459a98ab1896d0fcc70f3f0d806409688a2af6cc;5bbb4ea793c7f6aaefba0424d6979cccb4793dbb",""
20,"2026-08-16-21-m14-pre-release","2026-08-16 — Make network access explicitly opt in","fixed","Codex","04912b458ad7b446f79a15f802308c4f87377870","http-network-stack-enabled-by-default;hollow-http-default-in-forwarding-crates;http-feature-undocumented"
20,"2026-08-16-21-m14-pre-release","2026-08-16 — Make scanner blank-line lookahead linear","fixed","Codex","99f1529dcb0f3703b6294240827b9a6380b68807","scanner-peek-at-quadratic-lookahead"
20,"2026-08-16-21-m14-pre-release","2026-08-16 — Deduplicate composed mappings once","fixed","Codex","bfc53f5565e0e521e98da5caba5668302a488d40","compose-insert-pair-quadratic-dedup"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Terminate scanning after directive errors","fixed","Codex","84650306c23a79d2cc0ba940575a7ee5bcb91fe4","scanner-directive-error-bypasses-terminal-state"
20,"2026-08-16-21-m14-pre-release","2026-08-16 — Derive scalar flags in one content pass","fixed","Codex","f0515177dfbf5ea22315bfe8eaf8203b1c51875f","scanner-scalar-flags-multi-pass"
20,"2026-08-16-21-m14-pre-release","2026-08-16 — Materialize quoted scalars only when needed","fixed","Codex","534ec708f4a920dc676caf7b18376f6d222f11d8","quoted-scalar-builds-then-discards-string"
20,"2026-08-16-21-m14-pre-release","2026-08-16 — Compact CST layout lookup construction","fixed","Codex","57c08d5571d7436f88b2ef12605757f4ed0e7bcd","layout-index-double-hash-and-per-node-vec"
20,"2026-08-16-21-m14-pre-release","2026-08-16 — Reserve CST text reconstruction buffers","fixed","Codex","be62287581f18e24977a0aa31c3bec3b0a83259b","cst-to-text-no-capacity"
20,"2026-08-16-21-m14-pre-release","2026-08-16 — Defer scalar indexes for small mappings","fixed","Codex","780fe04a44b6b8e64a791a3d18d0e78ca7a80983","mapping-scalar-index-unconditional"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Share composed anchor subtrees until publication","fixed","Codex","502d7355ef1fc05152448b5e32c8bac76c28fb06","compose-anchor-deep-clone"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Make unchecked composition stack safe","fixed","Codex","5ea716b44150074a059bf2af87f60ea97134e61e","unbounded-compose-recursion-stack-overflow"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Make resource limits trivially copyable","fixed","Codex","2e47e2630f546ba75616b6d2764ae45e0a552d6c","resource-limits-clone-not-copy"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Expose small accessors to downstream inlining","fixed","Codex","f6ef9d999827fdfe1df2a9271dee435b438935f3","no-inline-on-cross-crate-accessors"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Bound nested-flow simple-key purging","fixed","Codex","a9dacba9281d3c4dceb054d83c10a56d1670d546","quadratic-simple-key-purge-dos"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Make filesystem walk dispatch exhaustive","fixed","Codex","d27511ba407be7a72c9ff90147d992a9e6796127","bare-unreachable-in-file-retriever-walk"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Make HTTP retrieval waits cooperative","fixed","Codex","3772991c134fa90a0a0b87da3ed0e417804cec31","non-preemptible-serialized-http-retrieval"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Reject overlapping JSON-RPC request IDs","fixed","Codex","407e7d0a322a5760368c6600eeba42b2fd0d454c","displaced-request-id-never-answered"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Make source snapshot lock order explicit","fixed","Codex","48e5be7f97c75d251e83d4dff32dc1663390c77b","undocumented-nested-lock-order-in-source-snapshot"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Unify the resolver policy entry point","fixed","Codex","0a745c0ff994ba8bd52b7bc0963a4d3ca3f04425","resolver-required-method-never-called-forces-per-event-config-clone"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Unify configurable parse entry points","fixed","Codex","0259b5b5941b2f59668b3cda0f9cc23fd7bfc997","combinatorial-entry-point-explosion"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Reconcile duplicate resource-limit finding","fixed","Codex","2e47e2630f546ba75616b6d2764ae45e0a552d6c","resource-limits-missing-copy-derive"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Make discovery counts explicit","fixed","Codex","c82c344a03b3a5f25951ca9767da906bd2f3e5a0","discovery-result-deref-leaks-representation"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Expose LSP snapshot copy boundaries","fixed","Codex","84f60263047674adf3123796616fa27e8fb0db69","server-derefmut-hides-copy-on-write-clone"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Default resolution policy components safely","fixed","Codex","4ac5792bb1dc5bfed0f8e77629b5fdbbf486be65","policy-structs-missing-derivable-default"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Make configuration surfaces extensible","fixed","Codex","4e8e771682b0eb4f7cebc28d894cf10823757d85","config-structs-lack-non-exhaustive"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Make schema validation explicitly opt in","fixed","Codex","7e5c5c6ff4049703500d359ff38f5e488035f1a9","schema-validation-not-feature-gated"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Complete the fuzz non-exhaustive migration","correction","Codex","9ce6e232412e5c2b4fb542812b4bfe4c119dda88","config-structs-lack-non-exhaustive"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Replace the asynchronous HTTP bridge","fixed","Codex","8f4b5593794cd71f0a350d9df7b9f9a2ea7e1217","tokio-runtime-for-blocking-http-fetch"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Parse CLI configuration with Yamalgam","fixed","Codex","fa7b8de2c20efeddbac1a4b00909633b6d37b67b","second-yaml-parser-shipped-for-config"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Decode UTF-16 with the standard library","fixed","Codex","130d9e4d78b6695384d50e46c20cee68bcf94458","encoding-rs-for-two-utf16-constants"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Refresh the fuzz scanner dependency lock","correction","Codex","25ff3444144ab7e1c4a7645e52d43345d69f69f3","encoding-rs-for-two-utf16-constants"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Allow jsonschema patch updates","fixed","Codex","0ad4e103d91968abd3b5221d9fb21f3d565e049d","jsonschema-exact-version-pin"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Centralize workspace dependency policy","fixed","Codex","9c96df086d4784c650ed7b09294f3aaba456ecb8","no-workspace-dependency-table"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Update Yamalgam's direct Base64 consumers","fixed","Codex","2392a384d68c9a08df1738e70637d03b7dca35bf","base64-major-version-lag"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Refresh the fuzz Base64 dependency lock","correction","Codex","2c6cdb4c98b5abe665109b79d934e455bb2e496a","base64-major-version-lag"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Prune unused global license allowances","fixed","Codex","0d2c093992f97a287b22eae474a851f319d06346","deny-policy-preapproves-openssl-license"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Enforce dependency version policy","fixed","Codex","f8b1b752d8951b0e7354ee7b99561f8a90da72ca","duplicate-version-gate-never-fails"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Pin libyaml-safer's packaged MIT license","fixed","Codex","ba8c08501347ee085c7680b9a3ea2d612c544e70","libyaml-safer-missing-license-field"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Expose complete native API namespaces","fixed","Codex","2d8922b8fce2a071533f408e9a409dc2354bfcb3","facade-omits-core-emit-serde-namespaces"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Expose configurable tag resolution","fixed","Codex","5a0a79a280c358994472417a878feae417bc2a7a","library-cannot-select-tag-resolution-schema"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Bound configured reader deserialization","fixed","Codex","5936e5b4cbaa5189d0fffde5ce6fb0f184ea5f74","from-reader-cannot-tighten-loader-config"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Require Debug on public entry points","fixed","Codex","902439e568438c095c8192c391d1aba76ad096b9","missing-debug-on-public-entry-points"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Configure complete docs.rs builds","fixed","Codex","cdf70a17945da86799f18fe73e72d92ecd5fba81","no-docsrs-metadata"
20,"2026-08-16-21-m14-pre-release","2026-08-17 — Name YAML validation output explicitly","fixed","Codex","25ee479ec9251e7ae7bf38a0daa24b7fbe7d319d","validate-report-yaml-only-under-text-format"
21,"2026-08-17-07-pre-release-m14","2026-08-17 — Correct nested boundary-comment ownership","fixed","Codex","d1b95cb1ccb68be72d2c9b331825264bba647436","layout-range-overlap;planner-deletes-comments;comment-ownership-mismatch"
21,"2026-08-17-07-pre-release-m14","2026-08-17 — Export scalar presentation types","fixed","Codex","0ff753fc809b49b404e942cc5315909433b252ad","scalar-types-unreachable"
21,"2026-08-17-07-pre-release-m14","2026-08-17 — Reject a lossy parser-event conversion","disputed","Codex","","event-no-parse-back-bridge"
21,"2026-08-17-07-pre-release-m14","2026-08-17 — Align LSP schema behavior and setup examples","fixed","Codex","f66f897874d80bdaceab355e54f45071293ff911","lsp-doc-schema-paths-incoherent;lsp-missing-root-silences-features;lsp-type-aware-completion-not-implemented;lsp-schema-uri-bare-path"
21,"2026-08-17-07-pre-release-m14","2026-08-17 — Defer upstream base64 convergence","deferred","Codex","","transitive-base64-duplicate"
22,"2026-08-17-11-pre-release-m14","2026-08-17 — Network-free query runtime construction became const","fixed","Codex","a9c5dbdf898ac786da8a59dd319f71a7fad46dc7","missing-const-fn-clippy"
22,"2026-08-17-11-pre-release-m14","2026-08-17 — Rejected glob and UTF-16 input retained exact details","fixed","Codex","5a3ef0918e48eac043e100b0a507faa1108b8b53","glob-error-detail-lost;utf16-decode-error-loses-surrogate"
22,"2026-08-17-11-pre-release-m14","2026-08-17 — Invalid UTF-8 tag escapes fail closed","fixed","Codex","a4aeb1289c47bed8981cb394e7d9fee78d143201","tag-decode-silent-fallback"
22,"2026-08-17-11-pre-release-m14","2026-08-17 — Dependency snapshots propagate confirmed alias cycles","fixed","Codex","8202a1afa51e29970daffca75ac06598d6a4359c","alias-cycle-swallowed"
22,"2026-08-17-11-pre-release-m14","2026-08-17 — Filesystem path failures retain their I/O sources","fixed","Codex","2fde721a68e30ed60d5a97f60cd5df56aed5ebe4","io-error-context-lost"
22,"2026-08-17-11-pre-release-m14","2026-08-17 — Scanner indentation preserves the full column domain","fixed","Codex","afbc81fa5e2aacde716c99f417f55990e72afb0f","u32-to-i32-column-cast"
22,"2026-08-17-11-pre-release-m14","2026-08-17 — Scanner positions and direct input limits fail closed","fixed","Codex","72cd0d034def734edc8e9ec80057282c50e33ded","u32-column-counter-overflow"
22,"2026-08-17-11-pre-release-m14","2026-08-17 — Rowan CST projection uses an explicit work stack","fixed","Codex","07d19be524894435d76e35d931d31097d9fd9b71","unbounded-cst-build-recursion"
22,"2026-08-17-11-pre-release-m14","2026-08-17 — Unchecked loader entry points state the caller contract","fixed","Codex","f71a95b66e19457f4299b135687e4a6596865f92","depth-guards-bypassable"
22,"2026-08-17-11-pre-release-m14","2026-08-17 — Atomic update replacement is unavailable at the project MSRV","disputed","Codex","c96948216d92c87e585ca6a3cd6e73ac361ef9ea","fetch-update-deprecated"
22,"2026-08-17-11-pre-release-m14","2026-08-17 follow-up — Rust 1.95 enables the atomic update replacement","fixed","Codex","28a61d22cd07e7f557e453d2dec60ed402fe7e64","fetch-update-deprecated"
23,"2026-08-17-14-full-repo","2026-08-17 — Keep shipped configuration templates loadable","fixed","Codex","dcb7f0040bfd788c2dbd997981c52a3768767465","default-build-rejects-shipped-config-template"
23,"2026-08-17-14-full-repo","2026-08-17 — Surface configuration discovery I/O failures","fixed","Codex","76aad94292bfeb079087cdd5cce5d530f89b1680","config-discovery-discards-filesystem-errors"
23,"2026-08-17-14-full-repo","2026-08-17 — Preserve typed scratch allocation failures","fixed","Codex","cce067c848d31a9432a61b737aabdf9eff3e37ae","scratch-allocation-error-loses-typed-variant"
23,"2026-08-17-14-full-repo","2026-08-17 — Bound LSP request admission","fixed","Codex","bf08b1f8061dac64ec1f4fe1bd2bfd718c5c9daf","unbounded-lsp-request-queue"
23,"2026-08-17-14-full-repo","2026-08-17 — Bound controlled HTTP worker lifetime","fixed","Codex","558990521c252365e3fff940c0a5465ecd4fbb64","cancelled-http-fetches-accumulate-threads"
23,"2026-08-17-14-full-repo","2026-08-17 — Make resolution handles opaque","fixed","Codex","012b7dd29f38b69178ca32ce8863dbd50e6ede19","resolution-handle-exposes-refcell-borrow-panics"
23,"2026-08-17-14-full-repo","2026-08-17 — Update only changed LSP document slots","fixed","Codex","c02baf3a945ddf087e36c209c1ed117531025448","lsp-change-batch-clones-all-document-slots"
23,"2026-08-17-14-full-repo","2026-08-17 — Share located navigation documents","fixed","Codex","8b93779379def2ec0c75d71723c022d2866c6cff","schema-navigation-deep-clones-located-documents"
23,"2026-08-17-14-full-repo","2026-08-17 — Share schema dependency graph lookups","fixed","Codex","e546e6d9bb0150991025e734502a7c96944e2904","schema-dependency-lookup-deep-clones-graphs"
23,"2026-08-17-14-full-repo","2026-08-17 — Borrow schema compilation options","fixed","Codex","6a7e4787b65395ba2aa465ebbcbd867f879e7ea6","schema-compile-consumes-read-only-options"
23,"2026-08-17-14-full-repo","2026-08-17 — Reserve query sequence capacity hints","fixed","Codex","a997eee458468a8e05c064bfbdcb3d0d7789de54","query-sequence-capacity-hints-discarded"
23,"2026-08-17-14-full-repo","2026-08-17 — Use fast hashing for source identity reconciliation","fixed","Codex","ce0038d1aaecd87e8f7fb054a60841fbd35fb81e","splice-origin-index-uses-siphash-for-internal-ids"
23,"2026-08-17-14-full-repo","2026-08-17 — Expose the scanner facade's primary API","fixed","Codex","c5f1147efad3d2f5221bd261fab6fe9b4c31f720","scanner-facade-omits-primary-entry-point"
23,"2026-08-17-14-full-repo","2026-08-17 — Correct remote include documentation","fixed","Codex","d5febe36c6782e2d8b05befba8e693a5b7c2527a","getting-started-promises-unsupported-http-includes"
23,"2026-08-17-14-full-repo","2026-08-17 — Document panic payload containment","fixed","Codex","e6e914e72a510d157f04265ab7130ee1fb0a6591","undocumented-panic-payload-forget"
23,"2026-08-17-14-full-repo","2026-08-17 — Account for deep test fixture lifetimes","fixed","Codex","c79f77a4ab47bf5c2367001e1160f7ce82cda4dd","undocumented-deep-fixture-forgets"
23,"2026-08-17-14-full-repo","2026-08-17 — Preallocate CLI variable bindings","fixed","Codex","88c74fd670d7547d50d28279462aea9dc947287c","bound-variable-vectors-lack-known-capacity"
23,"2026-08-17-14-full-repo","2026-08-17 — Defer the Librebar CLI feature split","deferred","Codex","","librebar-cli-feature-compiles-unused-generators"
24,"2026-08-17-18-m14-pre-release","2026-08-17 — Typed UTF-16 source positions","fixed","Codex","268b44999dd5712a493921dbb5f789c23db79dda","utf16-position-uses-raw-tuples"
24,"2026-08-17-18-m14-pre-release","2026-08-17 — Borrowed Rope-backed definition scanning","fixed","Codex","dd17dd293f5bd3b741e6019283c92cdfe567fd97","lsp-definition-per-line-rope-materialization"
25,"2026-08-17-20-m14-pre-release","2026-08-17 — Disabled resolution retains no redundant ownership","fixed","OpenAI Codex","3e246947d645300cb622cc7a4c15fe7b22da4353","disabled-resolution-deep-clones-root-document;session-query-resolver-duplicates-loader-config"
25,"2026-08-17-20-m14-pre-release","2026-08-17 — Schema graph ancestry uses shared prefixes","fixed","OpenAI Codex","04dacde90268fd78d399385acdea2871c33b7e7c","schema-graph-preload-clones-ancestor-path-per-edge"
25,"2026-08-17-20-m14-pre-release","2026-08-17 — Schema child traversal writes directly to the work stack","fixed","OpenAI Codex","0d8d3d2e819297d1e90c64b8ac4c196e2b118e1c","schema-traversal-allocates-child-buffer-per-node"
25,"2026-08-17-20-m14-pre-release","2026-08-17 — Navigation cursors share schema identity strings","fixed","OpenAI Codex","68766e7db4a816fb37db7578fc786aac786eaa05","schema-context-expansion-clones-cursor-state"
25,"2026-08-17-20-m14-pre-release","2026-08-17 — Completion reserves its known result cardinality","fixed","OpenAI Codex","4c30295630f6dcf505024ead347cd1af0a4054bc","completion-items-grow-without-known-capacity"
25,"2026-08-17-20-m14-pre-release","2026-08-17 — Successful alias lookup keeps borrowed scanner text","fixed","OpenAI Codex","4be2f61fa4b1cb86d122cfa28d9cb3a72ac0cae9","compose-alias-lookup-eagerly-owns-name"
25,"2026-08-17-20-m14-pre-release","2026-08-17 — Doctor diagnoses the active log target","fixed","OpenAI Codex","73ae2363bb203db38f40bdefd4e493227e5fd990","doctor-checks-unrelated-log-directory"
26,"2026-08-17-21-m14-pre-release-rerun","2026-08-17 — Query identity traversal is bounded and stack safe","fixed","OpenAI Codex","3698b619964e401d07e9388aafd59fb56601f47a","query-identity-inventory-recurses-without-depth-bound"
26,"2026-08-17-21-m14-pre-release-rerun","2026-08-17 — Schema semantic digests are iterative","fixed","OpenAI Codex","0f392949606cba76eec4189f67c68b7bafbbd9c7","schema-semantic-digest-recurses-without-depth-bound"
26,"2026-08-17-21-m14-pre-release-rerun","2026-08-17 — In-memory retrieval shares resource payloads","fixed","OpenAI Codex","7b54a02fc0a6eb1311675d62dd12bcf8441b8097","memory-retriever-deep-clones-resource-bytes"
26,"2026-08-17-21-m14-pre-release-rerun","2026-08-17 — Incremental LSP edits borrow replacement text","fixed","OpenAI Codex","9f4f74d8f1b98f28d616ade1a7c3ec6b10f068ab","lsp-edits-clone-replacement-text"
26,"2026-08-17-21-m14-pre-release-rerun","2026-08-17 — Scanner lookahead inspects prefixes once","fixed","OpenAI Codex","6788edf4c671c563276a5d22886808a07ec596c9","scanner-lookahead-rescans-prefix-quadratically"
